Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
15800	-388.8005	-367.6217	-21.17889	0.758109	0.763594	0.770779	0.766208	0.753809	0.764633	0.763723	2.29089	2.18286	2.05834	1.65841	1.64846	1.84581	2.65419	2.52491	2.32234	1.6811	2.06851	1.84793	2.21471	1.78265	2.05144	1.71081	1.64524	1.86486	1.92716	1.7086	2.06089	3.24834	2.56783	2.70958	2.67732	3.70656	3.52737	3.39424	2.61248	2.59693	2.75329	3.0329	3.22676	3.01059	2.65634	2.60241	2.83623	3.27881	3.07296	3.27394	2.67758	2.61197	2.77886	2.68385	2.59478	2.53491	2.81442	2.69644	2.6202	2.79706	2.61472	2.83577	2.6741	3.0237	2.84694	2.82943	3.6365	4.66029	3.5863	3.71857	3.6821	4.1955	3.56237	3.75324	3.67752	4.33954	4.4726	4.25958	3.64525	3.58947	3.79358	3.69365	3.43475	3.626	3.54958	3.6642	3.82254	3.71623	3.50549	3.45189	3.65761	3.66983	3.93493	3.757	3.62652	3.52581	3.85186	3.82272	3.67568	3.94818	3.64675	4.77039	4.73347	5.64886	4.66905	4.86119	4.77834	4.53312	4.86834	4.45189	4.64133	4.56275	4.86419	4.50351	4.76692	4.64029	4.81378	5.06869	4.88475	4.62088	4.52361	4.80137	6.03933	5.71364	5.76957	6.22502	5.66537	5.94151	5.80509	7.2121	1.92071	1.9346	1.95281	1.94123	1.90981	1.93724	1.93493	0.032891	0.0318676	0.0305851	0.0313934	0.0337259	0.0316782	0.0318439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92357	-0.291838	-0.43936	-0.418623	-0.443677	-0.114249	0.101175	1.05	0.032891	0.0318676	0.0305851	0.0313934	0.0337259	0.0316782	0.0318439	0.06711476	0.5633507	0.1180913	0.7629622	-0.417089	0.299286	-1.89946	-0.582721	0.0611392	-1.34213	1.07855	-0.34679
15900	-390.1414	-368.5527	-21.58867	0.821616	0.824552	0.828383	0.825948	0.819299	0.825107	0.824621	1.88131	1.85215	1.81738	1.69377	1.69173	1.75483	1.98051	1.94597	1.89075	1.70002	1.81753	1.75345	1.86292	1.73415	1.81137	1.70984	1.69016	1.76001	1.77763	1.70813	1.81667	2.77066	2.56759	2.61232	2.60345	2.89648	2.84797	2.81147	2.57976	2.57595	2.62487	2.70675	2.76461	2.70314	2.59462	2.5788	2.6523	2.77599	2.71769	2.77707	2.60008	2.58068	2.63285	2.60483	2.57522	2.55778	2.64498	2.60504	2.58253	2.6375	2.58034	2.64815	2.60049	2.70701	2.65348	2.64514	3.49184	3.78739	3.47424	3.51523	3.5051	3.65648	3.46736	3.52694	3.50477	3.69481	3.7341	3.6743	3.49108	3.47478	3.53809	3.50846	3.4271	3.4876	3.46541	3.49725	3.54572	3.51473	3.44712	3.43161	3.49625	3.49967	3.5803	3.52842	3.48648	3.45673	3.55716	3.54377	3.50064	3.58329	3.49147	4.43523	4.42433	4.68995	4.40216	4.46135	4.43707	4.36232	4.46369	4.33415	4.39354	4.37067	4.46305	4.3517	4.43356	4.39636	4.44527	4.52201	4.46856	4.3857	4.35697	4.44282	5.42296	5.32269	5.34105	5.47757	5.30602	5.39125	5.35102	6.38673	0.91825	0.921531	0.925812	0.923091	0.91566	0.922151	0.921608	0.0822604	0.0846344	0.0878219	0.085784	0.0804277	0.0850898	0.084691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.860289	-1.6764	-0.379531	0.623924	0.399324	1.14015	0.0500678	0.162309	0.0822604	0.0846344	0.0878219	0.085784	0.0804277	0.0850898	0.084691	0.0220572	0.26169	0.1409104	0.8242135	-0.506292	1.85316	0.169544	-0.93029	-0.601229	0.144918	-0.641606	0.568075
16000	-388.8087	-366.6789	-22.12978	0.463707	0.465758	0.468436	0.466733	0.462091	0.466146	0.465806	1.40571	1.41285	1.42107	1.45701	1.46278	1.43708	1.39171	1.39713	1.40617	1.45028	1.41559	1.43282	1.41425	1.44071	1.41501	1.44579	1.46203	1.4342	1.42722	1.44428	1.41839	2.11977	2.16139	2.15268	2.15975	2.09723	2.10528	2.11207	2.14779	2.15346	2.14597	2.12683	2.12133	2.1339	2.15604	2.16782	2.14569	2.11094	2.12209	2.11767	2.15255	2.15558	2.14594	2.15792	2.16462	2.17539	2.14923	2.1396	2.15017	2.14169	2.16059	2.13943	2.15588	2.13326	2.14298	2.13839	2.9057	2.85103	2.89383	2.89122	2.89794	2.87429	2.91229	2.89966	2.9105	2.85892	2.85827	2.86873	2.89681	2.90671	2.89492	2.90083	2.928	2.91255	2.92275	2.888	2.88474	2.89476	2.91269	2.92196	2.90741	2.90048	2.88742	2.90145	2.90935	2.92274	2.89821	2.88351	2.89662	2.88436	2.90649	3.76343	3.78071	3.72794	3.77182	3.76387	3.77426	3.79966	3.75792	3.79315	3.78294	3.79282	3.77027	3.80081	3.78215	3.79544	3.76057	3.75219	3.76524	3.78332	3.79587	3.77793	4.85394	4.87982	4.88852	4.84276	4.88406	4.86851	4.88225	6.32822	0.503264	0.50549	0.508397	0.506549	0.50151	0.505911	0.505542	0.0415502	0.0387039	0.0352943	0.0374232	0.0439567	0.0381894	0.0386394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531123	1.47014	-0.602414	0.0275052	-0.996044	0.692242	0.0619349	0.309634	0.0415502	0.0387039	0.0352943	0.0374232	0.0439567	0.0381894	0.0386394	0.1071003	0.02796786	0.2731058	0.4655214	-0.445002	0.46095	1.18688	-0.377421	0.429922	-2.24633	0.561035	-1.2248
16100	-390.7946	-364.8471	-25.94752	0.608034	0.564452	0.512449	0.544891	0.644994	0.55659	0.563465	1.58052	1.51488	1.45345	1.43606	1.3853	1.39446	1.69615	1.64106	1.56848	1.48402	1.5444	1.46057	1.4666	1.42449	1.57938	1.4757	1.40354	1.41782	1.46371	1.51327	1.49785	2.27394	2.18889	2.16583	2.11065	2.4583	2.38865	2.33005	2.29172	2.23997	2.21608	2.29035	2.26276	2.18854	2.19714	2.13251	2.13952	2.40744	2.33635	2.30669	2.23994	2.21933	2.1998	2.1313	2.18451	2.12125	2.1378	2.3297	2.2645	2.24372	2.22804	2.2549	2.1748	2.18951	2.19139	2.29133	2.93669	3.18378	3.07903	3.04421	2.98901	3.03636	2.96014	2.94768	2.8826	3.19513	3.15462	3.08506	3.06923	3.00685	2.99385	2.9662	2.92854	2.92214	2.85846	3.11186	3.07954	3.01392	3.03592	2.97505	2.96842	3.00528	2.9975	2.92096	2.96852	2.89765	2.91479	3.12133	3.04761	3.03892	3.01001	3.91493	3.79655	4.03616	3.93218	3.91126	3.84619	3.75417	3.94782	3.88223	3.86701	3.8034	3.84062	3.79058	3.79442	3.72199	3.97891	3.9614	3.88632	3.90537	3.83567	3.83921	4.93016	4.86539	4.77105	4.97865	4.89445	4.89405	4.8198	6.14139	1.95667	1.81643	1.64908	1.75348	2.07561	1.79113	1.81325	0.0352727	0.0320946	0.0283887	0.0306893	0.038013	0.0315281	0.0320234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.193217	-0.488607	-0.412144	1.22079	-1.32529	-2.43053	-1.04395	0.777923	0.0352727	0.0320946	0.0283887	0.0306893	0.038013	0.0315281	0.0320234	0.07497231	0.4842977	0.1106968	0.569316	1.48273	-0.43786	-0.914927	-0.526854	-0.759971	-0.551921	1.79566	-1.05064
16200	-391.3329	-366.411	-24.92187	0.740833	0.690677	0.630536	0.668094	0.78321	0.681606	0.689539	1.86512	1.7243	1.58758	1.45616	1.39922	1.4348	2.24018	2.08461	1.86786	1.51091	1.70295	1.5146	1.68247	1.4548	1.73699	1.50338	1.42034	1.4684	1.54506	1.54678	1.6431	2.57327	2.20097	2.21441	2.14569	3.06788	2.86723	2.71814	2.31782	2.25829	2.28072	2.48492	2.54952	2.3532	2.23996	2.1615	2.22091	2.74247	2.55249	2.6261	2.29565	2.24614	2.27472	2.17247	2.21741	2.13474	2.22082	2.38366	2.29311	2.32809	2.27213	2.36548	2.2213	2.3603	2.29319	2.40652	2.96599	3.75144	3.09072	3.10359	3.03263	3.3242	2.98287	3.02392	2.93214	3.57624	3.60864	3.40818	3.12058	3.04084	3.09065	3.02099	2.92967	2.96532	2.87187	3.1558	3.18608	3.07512	3.06098	2.98166	3.02649	3.06325	3.15624	2.99867	3.01904	2.91342	3.03094	3.24512	3.10954	3.20756	3.07519	3.90894	3.79579	4.49468	3.91359	3.9596	3.86384	3.70097	3.98946	3.8163	3.85362	3.75937	3.89323	3.74034	3.81906	3.69647	4.01704	4.10872	3.9469	3.89798	3.79463	3.8833	4.8171	4.65689	4.58666	4.94952	4.68845	4.77636	4.6491	5.65539	2.70307	2.52007	2.30063	2.43767	2.8577	2.48697	2.51592	0.0717819	0.0699053	0.0675396	0.0690326	0.073307	0.0695569	0.0698617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.17221	-0.659468	-1.17562	-0.804301	-0.371846	0.409729	-0.983989	0.883678	0.0717819	0.0699053	0.0675396	0.0690326	0.073307	0.0695569	0.0698617	0.02808813	0.1527879	0.1005779	0.6962858	1.11784	1.04365	-0.660949	-0.815225	-1.92308	1.62222	-0.520744	1.59619
16300	-389.7928	-369.5012	-20.29159	0.497465	0.474501	0.446237	0.463985	0.51645	0.470291	0.473974	1.0729	1.03284	0.995979	0.987966	0.96263	0.960428	1.15061	1.11512	1.06654	1.01097	1.04538	0.996337	1.00831	0.977219	1.06302	1.00592	0.972507	0.973074	0.99883	1.02521	1.02044	1.54943	1.48907	1.47759	1.44941	1.66721	1.62107	1.58421	1.53926	1.51313	1.5031	1.55122	1.54275	1.49596	1.49554	1.46409	1.46536	1.62114	1.57566	1.56731	1.51785	1.50521	1.49658	1.46049	1.49089	1.45902	1.46575	1.56046	1.52645	1.51873	1.51314	1.52778	1.48414	1.49687	1.4947	1.54657	1.9814	2.14683	2.04999	2.03603	2.00736	2.05109	1.99613	1.99071	1.95698	2.13965	2.12354	2.07801	2.05098	2.01946	2.01527	1.99856	1.98216	1.97791	1.94438	2.06979	2.05847	2.02168	2.03548	2.00442	2.00162	2.02019	2.02195	1.97736	2.00297	1.96614	1.97735	2.08252	2.0409	2.04331	2.02495	2.55951	2.50404	2.6597	2.57044	2.56401	2.52949	2.48157	2.58093	2.54466	2.5393	2.50548	2.53005	2.50236	2.50627	2.46683	2.59833	2.5977	2.55272	2.56123	2.52478	2.53002	3.10879	3.07063	3.02811	3.14049	3.08853	3.09328	3.05253	3.65956	4.0275	3.84158	3.61276	3.75645	4.1812	3.8075	3.83732	0.0113264	0.0115701	0.0118946	0.0116874	0.0111366	0.0116166	0.0115759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.706742	1.07863	-0.58373	1.30841	0.298749	-0.675452	-0.663344	-1.05383	0.0113264	0.0115701	0.0118946	0.0116874	0.0111366	0.0116166	0.0115759	0.01122803	0.7799349	0.01184689	0.4770925	-0.453376	0.4203	-0.411243	-0.816206	-0.254635	0.153908	0.101177	1.22024
16400	-387.8168	-367.0182	-20.79862	0.619129	0.588177	0.550253	0.574044	0.644841	0.582515	0.587467	2.14577	2.12975	2.12944	2.39572	2.38594	2.19255	2.15121	2.13625	2.12877	2.39054	2.18694	2.23383	2.08793	2.25627	2.216	2.35198	2.40033	2.1958	2.19225	2.37601	2.15881	3.20193	3.44611	3.34881	3.34449	3.21605	3.20374	3.19566	3.44692	3.43532	3.34575	3.2803	3.2021	3.22335	3.41134	3.43338	3.26413	3.27442	3.28815	3.21574	3.42548	3.43377	3.33265	3.35303	3.46482	3.48095	3.29003	3.4233	3.4364	3.3422	3.47559	3.34298	3.38665	3.21921	3.3014	3.36975	4.52909	4.34963	4.59041	4.527	4.52022	4.38358	4.60841	4.49157	4.50656	4.43085	4.37729	4.38725	4.60041	4.61068	4.49928	4.52263	4.69746	4.56572	4.57728	4.57948	4.51324	4.52231	4.68926	4.69623	4.57056	4.56465	4.4479	4.4774	4.59318	4.6221	4.44317	4.55102	4.57586	4.46397	4.61065	5.94144	5.95215	5.7809	6.0287	5.9383	5.95011	6.05645	5.93265	6.14365	6.04195	6.05126	5.91713	6.10711	5.96003	5.98702	5.98987	5.89852	5.92224	6.08863	6.11219	5.96996	7.81193	7.94859	7.9177	7.77461	8.01536	7.88682	7.91558	10.5562	0.185972	0.176675	0.165283	0.17243	0.193695	0.174974	0.176461	0.00650048	0.00663859	0.00682245	0.0067051	0.00639313	0.00666497	0.00664187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131103	0.0589837	-0.8836	0.75584	0.295079	0.737801	-0.71987	0.484119	0.00650048	0.00663859	0.00682245	0.0067051	0.00639313	0.00666497	0.00664187	0.2237308	0.3055383	0.01177106	0.5916667	1.48745	-0.490931	-0.109498	-0.60882	0.180616	-0.721868	-1.92266	0.287358
16500	-391.3204	-367.2965	-24.02394	0.537732	0.583741	0.649464	0.606915	0.503811	0.592849	0.58487	1.27571	1.32185	1.34507	1.18041	1.22293	1.32825	1.25609	1.2807	1.31214	1.15238	1.24632	1.25057	1.38131	1.26035	1.21003	1.17025	1.20072	1.31038	1.28051	1.13673	1.2911	1.96874	1.80107	1.8931	1.93119	1.9024	1.93786	1.96065	1.73323	1.77457	1.86904	1.87555	1.97383	1.98082	1.82706	1.86033	1.97165	1.841	1.85007	1.94881	1.7982	1.78851	1.88514	1.91087	1.80643	1.83886	1.95885	1.72857	1.75768	1.85589	1.77741	1.84002	1.85359	1.98428	1.90986	1.80565	2.51775	2.59867	2.36818	2.45699	2.49429	2.60599	2.44697	2.5485	2.57796	2.48968	2.57596	2.58459	2.38649	2.41955	2.52321	2.50709	2.41223	2.51507	2.5447	2.36165	2.45488	2.47914	2.34937	2.38306	2.48833	2.44678	2.56054	2.57209	2.45995	2.48456	2.61221	2.39861	2.41523	2.5301	2.43066	3.11022	3.18642	3.25046	3.03365	3.13419	3.16236	3.13807	3.10664	2.98067	3.08223	3.11141	3.18976	3.07652	3.19256	3.21276	3.03989	3.15044	3.1612	3.02247	3.04769	3.166	3.81763	3.74463	3.84053	3.83044	3.67883	3.79656	3.81476	4.50797	0.92401	1.00307	1.116	1.04289	0.865721	1.01872	1.00501	0.0866244	0.0856403	0.0843783	0.0851776	0.0874105	0.0854559	0.0856173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.772835	-1.82305	-0.826704	0.763921	-0.160362	-0.97072	1.15234	-1.62192	0.0866244	0.0856403	0.0843783	0.0851776	0.0874105	0.0854559	0.0856173	0.01595703	0.07673864	0.03272692	0.5782367	-0.294797	-1.52021	0.901447	-0.762727	1.41898	-0.517782	0.605491	-0.824418
16600	-392.2164	-369.1054	-23.11107	0.742383	0.712293	0.675003	0.698453	0.767174	0.706757	0.7116	2.07907	2.05589	2.04549	2.23453	2.21796	2.08122	2.10061	2.08084	2.06313	2.23915	2.10365	2.12355	2.01689	2.13314	2.13025	2.21115	2.23173	2.08785	2.09377	2.23443	2.07515	3.08988	3.25486	3.17949	3.16646	3.12991	3.10911	3.09374	3.27357	3.25589	3.18543	3.15129	3.08809	3.09156	3.23063	3.23445	3.11299	3.16559	3.16426	3.10476	3.2476	3.2515	3.17365	3.17649	3.26653	3.26659	3.13126	3.26294	3.26111	3.18768	3.28134	3.19132	3.20912	3.08867	3.14963	3.21642	4.28482	4.19224	4.35531	4.30161	4.28703	4.19414	4.34673	4.25879	4.25816	4.25552	4.20814	4.20439	4.35975	4.3561	4.27162	4.2852	4.4055	4.30802	4.30519	4.35281	4.29727	4.29289	4.41842	4.41264	4.31901	4.32322	4.23525	4.24401	4.33669	4.34498	4.21721	4.33258	4.33833	4.25347	4.35578	5.56273	5.54955	5.46223	5.62978	5.55873	5.55609	5.61817	5.56157	5.70527	5.62696	5.6227	5.53159	5.66171	5.55433	5.56142	5.60937	5.53768	5.54273	5.66795	5.67284	5.56854	7.12423	7.2137	7.17386	7.10474	7.26758	7.17202	7.18027	9.26444	0.166664	0.159909	0.151537	0.156802	0.17223	0.158666	0.159753	0.107431	0.1091	0.111306	0.1099	0.106129	0.109417	0.109139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126847	-0.966198	-0.0431622	0.19345	0.216284	1.06608	-0.580783	1.07136	0.107431	0.1091	0.111306	0.1099	0.106129	0.109417	0.109139	0.1483675	0.1989793	0.4142677	0.7157028	0.666942	-1.50503	-0.626933	-0.730914	-0.633794	-0.637133	-2.31911	0.617293
16700	-388.7937	-366.0522	-22.7415	0.584361	0.570319	0.552574	0.563779	0.595747	0.567709	0.569993	1.17076	1.15302	1.13897	1.16421	1.15017	1.13243	1.1962	1.18216	1.16442	1.17561	1.16815	1.15411	1.13637	1.14757	1.17955	1.17043	1.15639	1.13865	1.14985	1.18183	1.15378	1.73138	1.74257	1.72483	1.71079	1.77456	1.75682	1.74278	1.76802	1.75397	1.73623	1.74651	1.72877	1.71472	1.73997	1.72592	1.70818	1.77195	1.75791	1.74017	1.75136	1.74879	1.73105	1.717	1.74225	1.7282	1.71046	1.77423	1.76019	1.74245	1.75365	1.74618	1.73214	1.7144	1.7256	1.75758	2.30453	2.33652	2.34772	2.32997	2.31593	2.30847	2.31966	2.30192	2.28788	2.35165	2.33391	2.31987	2.34511	2.33106	2.31332	2.31075	2.32195	2.3042	2.29016	2.35393	2.33619	2.32214	2.34739	2.33334	2.3156	2.32588	2.30814	2.29409	2.31934	2.30529	2.28755	2.35132	2.33728	2.31954	2.33074	2.91369	2.88564	2.91763	2.92883	2.91108	2.89704	2.88792	2.91991	2.93111	2.91336	2.89932	2.89186	2.90305	2.88531	2.87127	2.93504	2.9173	2.90326	2.9285	2.91446	2.89671	3.50182	3.5041	3.47604	3.50803	3.51923	3.50149	3.48745	4.10393	0.117933	0.115099	0.111518	0.113779	0.120231	0.114572	0.115033	0.0505726	0.0526232	0.0554126	0.0536244	0.0490039	0.0530191	0.0526724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000275698	1.28754	-0.918775	1.27441	0.557878	0.477125	-0.341402	0.238818	0.0505726	0.0526232	0.0554126	0.0536244	0.0490039	0.0530191	0.0526724	0.00346956	0.9525671	0.2378686	0.5719215	0.64086	-1.12302	-1.3735	-0.272448	-0.897573	-0.621756	-0.489019	-1.62569
