Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
15400	-394.6104	-371.2646	-23.34589	0.779972	0.736477	0.68356	0.716709	0.816264	0.728551	0.735484	2.07437	2.11537	2.22535	4.46233	4.79009	2.73564	1.97849	1.98399	2.03897	4.02168	2.28304	2.75864	2.04038	3.06934	2.33742	3.6514	4.82535	2.67098	2.5017	3.66753	2.25779	3.19032	4.75068	4.07329	4.24137	3.00537	3.0393	3.07959	4.33595	4.44385	3.91271	3.44332	3.21276	3.42041	4.41275	4.92561	3.74156	3.23023	3.37531	3.18957	4.37793	4.47734	3.91629	4.2065	4.9527	5.45815	3.94044	4.04217	4.32562	3.82806	4.85143	3.78295	4.26665	3.40224	3.80279	3.8297	5.25894	4.13062	5.21795	4.94887	5.04685	4.46129	5.6782	5.09192	5.36774	4.35139	4.2554	4.37196	5.27802	5.51094	5.01841	5.15839	6.27538	5.57939	5.83982	5.05809	4.83695	4.99486	5.79494	6.02313	5.44755	5.20657	4.77462	5.05332	5.58445	6.04366	4.99869	4.87666	5.11157	4.74423	5.58702	6.24239	6.66777	5.56421	6.60953	6.30195	6.49793	7.26979	6.15985	7.17333	6.82767	7.02293	6.38213	7.44997	6.76791	7.09964	6.28771	6.05235	6.25601	6.97975	7.28358	6.69827	8.04513	8.66564	8.99745	7.81251	8.92808	8.49679	8.79069	11.083	0.444941	0.420129	0.389942	0.408852	0.465644	0.415607	0.419562	0.0269883	0.0286982	0.0310831	0.0295465	0.0257058	0.0290327	0.0287397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883337	0.489397	-0.581115	-0.0177054	0.862264	1.35414	-0.805377	-1.02847	0.0269883	0.0286982	0.0310831	0.0295465	0.0257058	0.0290327	0.0287397	0.2080619	0.9357323	0.1713329	0.7413643	0.0761905	-1.13446	-1.3373	-1.11825	-1.50929	-0.246888	0.0488507	-0.926521
15500	-392.9724	-367.9433	-25.02911	0.648707	0.652166	0.656691	0.653814	0.645963	0.652821	0.652248	1.95776	1.95803	1.95572	1.91505	1.91551	1.94383	1.96186	1.96198	1.96032	1.91667	1.94945	1.93918	1.96313	1.9348	1.94594	1.92196	1.9138	1.94398	1.94581	1.91932	1.95234	2.93572	2.89332	2.90797	2.9071	2.94077	2.94004	2.93893	2.89571	2.89606	2.90991	2.92304	2.93529	2.9289	2.89928	2.89454	2.92067	2.92848	2.92329	2.93466	2.89842	2.89603	2.91168	2.90631	2.89117	2.88719	2.91679	2.90074	2.89658	2.91141	2.89072	2.91159	2.90222	2.92962	2.91637	2.90853	3.93398	3.97323	3.92779	3.93747	3.93678	3.96166	3.92241	3.94069	3.9364	3.95947	3.96732	3.96273	3.92667	3.92324	3.94097	3.93605	3.90777	3.92844	3.92471	3.93082	3.94119	3.9373	3.91169	3.90883	3.92897	3.93041	3.94952	3.94196	3.92538	3.91892	3.94772	3.93638	3.9297	3.94824	3.924	5.12739	5.12275	5.16003	5.11398	5.1285	5.12446	5.10489	5.13024	5.09375	5.11033	5.10677	5.12984	5.09807	5.12187	5.11526	5.12186	5.13704	5.13024	5.1042	5.09834	5.12169	6.59535	6.57066	6.57402	6.6034	6.56113	6.58263	6.57553	8.50575	0.219517	0.220688	0.222219	0.221245	0.218589	0.220909	0.220716	0.0102698	0.0104008	0.0105736	0.0104635	0.0101677	0.0104257	0.0104039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0369639	-0.464977	-1.22153	0.291164	0.177935	2.14577	0.0746616	-0.716782	0.0102698	0.0104008	0.0105736	0.0104635	0.0101677	0.0104257	0.0104039	0.1375831	0.8559623	0.05348771	0.6517648	-0.550314	-0.601422	-0.775148	-1.72857	-0.128596	-1.35968	-2.00064	0.428396
15600	-390.4918	-364.8807	-25.61104	0.679761	0.60065	0.511438	0.566422	0.749832	0.586796	0.598905	1.80411	1.67566	1.54775	1.47283	1.38077	1.41597	2.06297	1.94681	1.79446	1.56386	1.71082	1.53115	1.59165	1.45978	1.77608	1.54584	1.41265	1.45956	1.54681	1.61743	1.6247	2.51068	2.26677	2.24684	2.14318	2.90287	2.75881	2.6349	2.45928	2.36388	2.34661	2.50884	2.48795	2.32493	2.29474	2.17357	2.21512	2.75785	2.60114	2.57761	2.37898	2.32623	2.31659	2.18027	2.26701	2.14635	2.21011	2.53901	2.41045	2.40168	2.35181	2.41918	2.25404	2.32842	2.30666	2.48847	3.05657	3.64176	3.30343	3.26475	3.15968	3.3107	3.08804	3.09331	2.96613	3.61781	3.56547	3.41109	3.29823	3.1787	3.18621	3.11704	3.01712	3.03262	2.90769	3.3738	3.3433	3.2087	3.22154	3.10491	3.12371	3.18112	3.20638	3.04347	3.11284	2.97268	3.04704	3.41527	3.26122	3.28695	3.19479	4.19324	3.9739	4.53211	4.20833	4.20186	4.07267	3.87205	4.2665	4.08876	4.09262	3.96681	4.06985	3.93158	3.97621	3.82858	4.31177	4.32035	4.15826	4.15683	4.01839	4.06564	5.27768	5.11459	4.95301	5.39062	5.15909	5.20129	5.04845	6.47085	1.4604	1.29044	1.09877	1.2169	1.61094	1.26067	1.28669	0.012804	0.0110866	0.00919422	0.0103547	0.0143534	0.0107895	0.0110491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.442824	0.847154	-0.830285	-0.452881	-2.02155	-0.24998	-1.73667	-0.856936	0.012804	0.0110866	0.00919422	0.0103547	0.0143534	0.0107895	0.0110491	0.07642524	0.3186068	0.1655545	0.6092803	1.18729	0.838936	0.0130777	-2.00212	-1.32457	-1.22668	-0.238205	0.574841
15700	-396.6627	-366.6744	-29.98829	0.587951	0.57565	0.560047	0.569907	0.597919	0.57336	0.575364	1.43744	1.45955	1.507	2.25291	2.35311	1.69483	1.38597	1.39471	1.42412	2.11462	1.5208	1.69914	1.4356	1.80771	1.5377	1.99736	2.3636	1.67084	1.60782	2.00073	1.51558	2.19635	2.74999	2.53386	2.59841	2.10451	2.12545	2.14799	2.59788	2.64021	2.4703	2.29256	2.20581	2.29228	2.64854	2.82619	2.41311	2.19862	2.26245	2.19252	2.63194	2.66261	2.47319	2.58599	2.82939	2.99501	2.48266	2.49899	2.60224	2.43748	2.79209	2.42418	2.60419	2.28529	2.4321	2.43777	3.32386	2.87378	3.28132	3.1991	3.24163	3.01715	3.47192	3.26077	3.367	2.96013	2.92564	2.97911	3.31725	3.40897	3.22936	3.28522	3.69144	3.44124	3.54067	3.22679	3.1548	3.22141	3.51271	3.60014	3.39067	3.30664	3.14042	3.25299	3.44087	3.60599	3.22752	3.17137	3.2692	3.12566	3.43662	4.04703	4.21684	3.77546	4.18347	4.07048	4.15135	4.44602	4.01389	4.40414	4.27589	4.35515	4.10956	4.51053	4.25313	4.38113	4.06615	3.97332	4.06034	4.32998	4.44932	4.22396	5.12243	5.37049	5.49233	5.0313	5.46853	5.29772	5.41584	6.73063	0.0353358	0.0345966	0.0336588	0.0342514	0.0359349	0.0344589	0.0345794	0.0647062	0.0623083	0.0593248	0.0612026	0.0666689	0.0618661	0.0622531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732855	0.380091	-0.725657	-2.26227	-0.53001	-2.39518	-0.296787	1.49055	0.0647062	0.0623083	0.0593248	0.0612026	0.0666689	0.0618661	0.0622531	0.0948225	0.1427455	0.08779189	0.5770587	-1.96133	0.149703	-1.06235	-1.77598	0.0905472	-0.571953	-1.15093	-2.07371
15800	-392.0349	-366.7557	-25.27921	0.55394	0.533981	0.509117	0.52477	0.570277	0.530298	0.533521	1.1982	1.18642	1.18678	1.44651	1.45916	1.24079	1.2082	1.19586	1.187	1.41924	1.22394	1.26647	1.15955	1.29332	1.24265	1.37776	1.46938	1.24014	1.23221	1.39216	1.206	1.78401	1.97568	1.88989	1.8948	1.79972	1.78792	1.78031	1.95636	1.95411	1.88203	1.8338	1.78431	1.79815	1.94287	1.98208	1.83076	1.83017	1.83671	1.79275	1.95044	1.95642	1.87661	1.89805	2.00131	2.03542	1.85542	1.93254	1.94977	1.87812	2.00284	1.87796	1.92071	1.7954	1.85633	1.89547	2.5083	2.39098	2.54078	2.49591	2.49444	2.40917	2.57298	2.48406	2.50304	2.43807	2.40627	2.40944	2.55153	2.56601	2.48667	2.50248	2.64756	2.54592	2.56248	2.53062	2.48782	2.49478	2.61944	2.63211	2.54282	2.52759	2.45098	2.47329	2.56278	2.59942	2.45611	2.511	2.52877	2.45923	2.57413	3.13874	3.16309	3.04874	3.20128	3.14335	3.15491	3.24236	3.13438	3.2793	3.21586	3.22661	3.13463	3.28042	3.17428	3.2007	3.16996	3.1174	3.13183	3.25051	3.27435	3.17781	3.86393	3.95223	3.95782	3.83991	4.00191	3.92259	3.94662	4.78766	1.94823	1.87804	1.79059	1.84564	2.00569	1.86508	1.87642	0.019922	0.0224281	0.0261616	0.0237243	0.018135	0.0229349	0.0224907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636908	0.771429	-0.476084	0.383884	1.66312	-0.249947	-0.515048	-1.33905	0.019922	0.0224281	0.0261616	0.0237243	0.018135	0.0229349	0.0224907	0.03629262	0.5424544	0.6439916	0.5362432	1.22691	-0.548007	-1.46215	-0.762905	-2.18716	-1.33042	0.0302801	0.541053
15900	-387.7534	-366.7201	-21.03334	0.825043	0.754532	0.671827	0.723234	0.885624	0.741926	0.752948	1.82534	1.72006	1.62205	1.63543	1.55881	1.53805	2.02121	1.92839	1.80838	1.70596	1.76745	1.64239	1.64204	1.59183	1.82509	1.68483	1.58823	1.5736	1.64222	1.74601	1.69243	2.58156	2.47008	2.42407	2.34124	2.88452	2.76923	2.67262	2.62186	2.54344	2.49961	2.60792	2.564	2.44625	2.48019	2.38901	2.37352	2.79464	2.68008	2.6353	2.54802	2.51375	2.47354	2.37335	2.47138	2.37994	2.37624	2.67649	2.58055	2.54143	2.5393	2.55844	2.44259	2.44757	2.45732	2.61839	3.26576	3.65329	3.48052	3.42648	3.34273	3.41389	3.31381	3.28109	3.18591	3.66518	3.60451	3.49072	3.47534	3.38453	3.3536	3.31066	3.28302	3.25462	3.16033	3.53094	3.48178	3.38148	3.44133	3.35185	3.32578	3.37505	3.35492	3.23891	3.32715	3.22517	3.22883	3.55073	3.4401	3.42066	3.39393	4.32108	4.15157	4.5223	4.3605	4.32324	4.22669	4.10343	4.37379	4.30367	4.27074	4.17589	4.21545	4.16568	4.15369	4.04701	4.42846	4.40092	4.28483	4.33548	4.23435	4.22432	5.27961	5.19803	5.05845	5.35387	5.25297	5.24104	5.13156	6.27151	1.56947	1.43534	1.27801	1.3758	1.68471	1.41136	1.43233	0.0473639	0.0502948	0.0543761	0.0517474	0.0451627	0.0508676	0.0503659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.548143	-1.51132	-0.347004	0.502735	0.842747	1.12288	-1.25397	-0.0132184	0.0473639	0.0502948	0.0543761	0.0517474	0.0451627	0.0508676	0.0503659	0.03227959	0.04310256	0.2045051	0.7623461	0.43288	0.263407	0.515947	0.0801472	-0.24168	-1.14647	-0.782417	1.24917
16000	-397.4242	-370.6787	-26.74547	0.746501	0.873806	1.07221	0.94155	0.65888	0.900144	0.877048	1.67172	1.87012	1.99741	1.7394	1.8667	2.06514	1.45678	1.58408	1.78248	1.65176	1.69804	1.82533	2.02376	1.89306	1.6104	1.67491	1.8022	2.00064	1.86998	1.58726	1.82859	2.76962	2.63891	2.83733	2.96463	2.35629	2.55469	2.68199	2.42397	2.55127	2.74969	2.59754	2.79596	2.92325	2.66525	2.79254	2.99098	2.38261	2.5099	2.70832	2.57761	2.57441	2.77283	2.90013	2.64214	2.76944	2.96788	2.35948	2.48677	2.68519	2.5545	2.60077	2.72806	2.92649	2.79582	2.51313	3.74111	3.45848	3.32776	3.52617	3.65347	3.69974	3.56903	3.76746	3.89475	3.2864	3.48481	3.61211	3.35409	3.48139	3.67982	3.67661	3.54591	3.74434	3.87164	3.26326	3.46168	3.58897	3.33098	3.45828	3.6567	3.50454	3.70297	3.83026	3.57227	3.69957	3.89801	3.28961	3.4169	3.61533	3.48463	4.44281	4.68408	4.40145	4.27072	4.46914	4.59644	4.66096	4.37831	4.2476	4.44602	4.57332	4.61959	4.48888	4.68732	4.81461	4.20623	4.40466	4.53195	4.27395	4.40124	4.59968	5.40818	5.38505	5.62634	5.34369	5.21297	5.4114	5.53869	6.38782	6.36558	7.45114	9.14301	8.02881	5.61842	7.67573	7.47879	0.0812367	0.0847175	0.0894649	0.0864199	0.0785753	0.0853904	0.0848012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000654878	-0.771003	-0.521283	-1.44641	0.5889	-1.18579	2.21014	1.06753	0.0812367	0.0847175	0.0894649	0.0864199	0.0785753	0.0853904	0.0848012	0.01108332	0.07698713	0.03753969	0.858085	1.48011	0.842597	0.648141	-1.91933	0.93475	-0.261617	0.0499391	1.85275
16100	-385.2587	-365.806	-19.45268	0.608249	0.581949	0.549461	0.569877	0.629966	0.577118	0.581344	1.22271	1.19028	1.16406	1.21129	1.18504	1.15219	1.27055	1.2443	1.21189	1.23291	1.218	1.19191	1.15913	1.17992	1.2397	1.22263	1.19651	1.16363	1.18398	1.24431	1.19111	1.78852	1.80952	1.77688	1.75064	1.86878	1.83636	1.81013	1.85737	1.83112	1.7985	1.81631	1.78371	1.75755	1.80461	1.77843	1.74562	1.86413	1.83795	1.80537	1.82627	1.82092	1.78827	1.7621	1.80895	1.78276	1.7499	1.86874	1.84255	1.80992	1.8306	1.81587	1.78976	1.75694	1.7775	1.83756	2.37792	2.4373	2.45832	2.42576	2.39952	2.38475	2.40569	2.373	2.34682	2.4651	2.43256	2.40638	2.45352	2.42733	2.39465	2.38934	2.41013	2.3774	2.35121	2.46972	2.43715	2.41096	2.45796	2.43176	2.39904	2.41702	2.38432	2.35818	2.40505	2.3789	2.34605	2.46482	2.43867	2.40598	2.42671	3.03493	2.98229	3.0417	3.06273	3.0301	3.00391	2.98677	3.04634	3.06724	3.03458	3.00839	2.99363	3.01448	2.98171	2.95555	3.07406	3.04142	3.01527	3.06227	3.03611	3.00335	3.65358	3.65816	3.60541	3.66491	3.6859	3.65316	3.62702	4.30061	4.69967	4.49646	4.24544	4.40319	4.86747	4.45913	4.49178	0.0475415	0.0484928	0.0497575	0.0489505	0.0467999	0.0486743	0.0485154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010588	-1.59257	-0.625487	0.196055	0.278086	-0.273689	-0.620434	0.855702	0.0475415	0.0484928	0.0497575	0.0489505	0.0467999	0.0486743	0.0485154	0.007070159	0.1176462	0.04840654	0.5849245	0.940373	0.331647	-0.791711	-0.0109136	0.516748	-0.559522	0.470217	1.15125
16200	-389.5608	-365.3059	-24.2549	0.541424	0.548122	0.556953	0.551328	0.536158	0.549395	0.548281	2.06671	1.94581	1.80279	1.30376	1.28896	1.54702	2.46162	2.32385	2.10315	1.3356	1.81395	1.54974	1.9826	1.4675	1.79452	1.37483	1.2849	1.5707	1.64678	1.37263	1.80534	2.8899	2.07294	2.25013	2.2071	3.39869	3.20458	3.05675	2.13641	2.11412	2.30794	2.64177	2.86486	2.61538	2.18271	2.10978	2.40823	2.92862	2.69194	2.91982	2.21036	2.13001	2.33719	2.21511	2.10202	2.02313	2.37741	2.24407	2.14393	2.36215	2.12851	2.4044	2.20324	2.63079	2.4185	2.39726	3.04397	4.2362	2.99434	3.15341	3.10517	3.70802	2.94722	3.18541	3.08728	3.87957	4.02624	3.78544	3.0582	2.98356	3.23639	3.11423	2.77814	3.02269	2.92517	3.09112	3.27958	3.14675	2.87373	2.80279	3.06389	3.08343	3.40345	3.18741	3.02441	2.89517	3.30088	3.27568	3.09342	3.42148	3.04985	4.12291	4.05896	5.13669	3.98972	4.22388	4.11719	3.80162	4.24011	3.7047	3.94295	3.84245	4.2194	3.76308	4.09365	3.93511	4.16872	4.47047	4.24855	3.91586	3.79053	4.13685	5.37664	4.96136	5.02109	5.6	4.89658	5.23968	5.06834	6.55334	1.30415	1.32029	1.34156	1.32801	1.29147	1.32335	1.32067	0.0133087	0.0129388	0.0124733	0.0127669	0.0136093	0.0128701	0.0129302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.810419	1.72577	-0.563712	-1.05282	-0.395696	-0.962061	0.172609	-0.692195	0.0133087	0.0129388	0.0124733	0.0127669	0.0136093	0.0128701	0.0129302	0.09700467	0.03303561	0.2258153	0.5473443	0.992044	0.699983	-1.5091	1.04232	-1.01135	-1.88827	0.878589	-0.668407
16300	-393.6108	-369.6924	-23.9184	0.765382	0.694257	0.611611	0.662878	0.82693	0.681603	0.692666	1.78918	1.72823	1.68894	2.08199	2.04318	1.74582	1.87452	1.81768	1.76347	2.09818	1.82398	1.84102	1.63921	1.85516	1.88909	2.02948	2.07444	1.7633	1.78255	2.08873	1.75503	2.60164	2.89896	2.74347	2.70525	2.73925	2.6802	2.63076	2.9602	2.91285	2.77113	2.71818	2.59513	2.57772	2.85254	2.85209	2.60695	2.78672	2.75981	2.64418	2.90121	2.89613	2.74071	2.72859	2.92851	2.91976	2.64496	2.94767	2.92731	2.78237	2.97138	2.78471	2.80031	2.57255	2.68906	2.84764	3.66918	3.5758	3.84134	3.73289	3.68915	3.52649	3.79686	3.62408	3.60708	3.69167	3.59546	3.56399	3.85107	3.82853	3.66556	3.67751	3.90725	3.71668	3.69576	3.84516	3.7357	3.70673	3.95717	3.93109	3.75261	3.75692	3.59198	3.58562	3.78097	3.78324	3.53671	3.81116	3.79927	3.64222	3.83407	4.73822	4.68221	4.59487	4.86972	4.73415	4.71045	4.80502	4.74654	4.9984	4.85212	4.82623	4.65824	4.89788	4.69424	4.68925	4.84216	4.70948	4.6943	4.94031	4.93203	4.73771	5.93302	6.08141	5.98676	5.911	6.1924	6.01826	6.01306	7.56754	8.65635	7.85193	6.91722	7.49705	9.35244	7.70883	7.83394	0.00183087	0.00195268	0.00212316	0.00201324	0.00173969	0.00197655	0.00195564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362179	0.161244	-0.371376	-1.49015	0.904096	0.0864906	-1.36899	-0.388485	0.00183087	0.00195268	0.00212316	0.00201324	0.00173969	0.00197655	0.00195564	0.0921215	0.005921798	0.02136489	0.7021089	0.40958	0.705844	-0.303547	0.63094	-1.99409	-0.468517	2.44561	-0.298491
