Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
60500	-697.9264	-696.7074	-1.219017	1.033538	0.185479	0.185479	0.07395187	0.9260481	1e-06	0.0739519	1e-06	1e-06	0.926048	1e-06	0.0739519	0.926048
61000	-692.3307	-691.3086	-1.022053	0.9793893	0.0426634	0.0426634	0.083688	0.916312	1e-06	0.083688	1e-06	1e-06	0.916312	1e-06	0.083688	0.916312
61500	-702.5916	-701.5177	-1.073956	1.023421	0.0505354	0.0505354	0.07314988	0.9268501	1e-06	0.0731499	1e-06	1e-06	0.92685	1e-06	0.0731499	0.92685
62000	-691.9051	-690.8665	-1.038587	0.9920852	0.0465013	0.0465013	0.07196488	0.9280351	1e-06	0.0719649	1e-06	1e-06	0.928035	1e-06	0.0719649	0.928035
62500	-671.1481	-670.0834	-1.064759	0.9848568	0.0799024	0.0799024	0.07238306	0.9276169	1e-06	0.0723831	1e-06	1e-06	0.927617	1e-06	0.0723831	0.927617
63000	-640.6369	-639.5387	-1.0982	0.9965955	0.101604	0.101604	0.06624744	0.9337526	1e-06	0.0662474	1e-06	1e-06	0.933753	1e-06	0.0662474	0.933753
63500	-708.827	-707.7376	-1.089411	0.9976152	0.091796	0.091796	0.0876795	0.9123205	1e-06	0.0876795	1e-06	1e-06	0.912321	1e-06	0.0876795	0.912321
64000	-690.0567	-688.7409	-1.315789	1.194181	0.121608	0.121608	0.05544285	0.9445572	1e-06	0.0554428	1e-06	1e-06	0.944557	1e-06	0.0554428	0.944557
64500	-694.5543	-693.5176	-1.036767	1.002355	0.0344113	0.0344113	0.06963421	0.9303658	1e-06	0.0696342	1e-06	1e-06	0.930366	1e-06	0.0696342	0.930366
65000	-682.9433	-681.5686	-1.374699	1.052407	0.322292	0.322292	0.07556044	0.9244396	1e-06	0.0755604	1e-06	1e-06	0.92444	1e-06	0.0755604	0.92444
65500	-689.2699	-688.1776	-1.092286	1.055407	0.0368793	0.0368793	0.07491962	0.9250804	1e-06	0.0749196	1e-06	1e-06	0.92508	1e-06	0.0749196	0.92508
66000	-690.2	-689.1594	-1.04064	1.018927	0.0217127	0.0217127	0.05835504	0.941645	1e-06	0.058355	1e-06	1e-06	0.941645	1e-06	0.058355	0.941645
66500	-691.6975	-690.408	-1.289573	1.154929	0.134644	0.134644	0.07129158	0.9287084	1e-06	0.0712916	1e-06	1e-06	0.928708	1e-06	0.0712916	0.928708
67000	-675.1104	-673.9179	-1.192481	1.127718	0.0647631	0.0647631	0.07159913	0.9284009	1e-06	0.0715991	1e-06	1e-06	0.928401	1e-06	0.0715991	0.928401
67500	-690.3313	-689.339	-0.9922883	0.8974907	0.0947977	0.0947977	0.09728087	0.9027191	1e-06	0.0972809	1e-06	1e-06	0.902719	1e-06	0.0972809	0.902719
68000	-665.2114	-664.0687	-1.142637	1.098748	0.0438883	0.0438883	0.07312742	0.9268726	1e-06	0.0731274	1e-06	1e-06	0.926873	1e-06	0.0731274	0.926873
68500	-687.417	-686.45	-0.9670203	0.9561433	0.010877	0.010877	0.06618801	0.933812	1e-06	0.066188	1e-06	1e-06	0.933812	1e-06	0.066188	0.933812
69000	-710.8323	-709.6923	-1.139978	1.103585	0.0363924	0.0363924	0.08356863	0.9164314	1e-06	0.0835686	1e-06	1e-06	0.916431	1e-06	0.0835686	0.916431
69500	-712.2677	-711.2707	-0.9969337	0.9758071	0.0211265	0.0211265	0.06959393	0.9304061	1e-06	0.0695939	1e-06	1e-06	0.930406	1e-06	0.0695939	0.930406
70000	-733.0053	-731.8252	-1.180113	1.122978	0.0571341	0.0571341	0.07197354	0.9280265	1e-06	0.0719735	1e-06	1e-06	0.928026	1e-06	0.0719735	0.928026
70500	-702.5146	-701.5075	-1.007045	0.9105692	0.0964757	0.0964757	0.08944749	0.9105525	1e-06	0.0894475	1e-06	1e-06	0.910553	1e-06	0.0894475	0.910553
71000	-659.3685	-658.4074	-0.9610666	0.8702356	0.090831	0.090831	0.07046771	0.9295323	1e-06	0.0704677	1e-06	1e-06	0.929532	1e-06	0.0704677	0.929532
