Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
600	-389.8603	-367.1175	-22.74278	0.663648	0.724311	0.811503	0.754986	0.619175	0.736358	0.725802	1.78895	1.82922	1.83455	1.52368	1.57493	1.76566	1.82555	1.83639	1.84278	1.49501	1.70823	1.66517	1.9124	1.66165	1.65804	1.52612	1.5453	1.74704	1.72237	1.48271	1.76461	2.72067	2.35345	2.50737	2.54734	2.71713	2.7332	2.73859	2.28085	2.32899	2.48858	2.55691	2.72289	2.6887	2.40798	2.43495	2.63948	2.56263	2.53379	2.70013	2.3765	2.34871	2.514	2.52249	2.36433	2.38958	2.61588	2.29623	2.313	2.48182	2.33258	2.46724	2.44571	2.69592	2.56021	2.4217	3.34791	3.66112	3.14884	3.29289	3.33091	3.58144	3.23572	3.41373	3.43161	3.46168	3.59722	3.56812	3.1816	3.2083	3.39115	3.34725	3.15502	3.33766	3.35632	3.15865	3.31322	3.31893	3.09486	3.12338	3.31172	3.26245	3.46909	3.44374	3.2665	3.27209	3.51618	3.23806	3.22462	3.43368	3.23369	4.21147	4.29199	4.56632	4.08419	4.25817	4.27296	4.1775	4.22775	3.95664	4.13482	4.15233	4.32651	4.08939	4.3045	4.29964	4.12619	4.32322	4.29636	4.05123	4.05835	4.27864	5.26121	5.08441	5.21637	5.31835	4.98481	5.20318	5.19321	6.29134	0.791007	0.863312	0.967237	0.899873	0.738	0.877671	0.865089	0.0750452	0.0711104	0.066304	0.0693174	0.0783171	0.0703918	0.0710205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.708239	-1.24722	-0.474943	2.44318	-0.755922	-1.36991	1.22773	0.385186	0.0750452	0.0711104	0.066304	0.0693174	0.0783171	0.0703918	0.0710205	0.04452245	0.4612883	0.08704893	0.717042	-0.654774	-0.420078	0.156437	0.0857109	-0.250005	0.00694119	0.325084	-0.546691
610	-390.2255	-367.3824	-22.84301	0.50602	0.501724	0.496196	0.4997	0.509444	0.500918	0.501623	1.58444	1.53447	1.47502	1.24908	1.23049	1.36335	1.7165	1.67001	1.59273	1.27556	1.49374	1.37636	1.53948	1.33281	1.49144	1.29595	1.23174	1.37771	1.41743	1.30088	1.48341	2.29338	1.96051	2.03268	2.00104	2.48074	2.41283	2.35771	2.01604	1.99369	2.06902	2.21079	2.28255	2.18344	2.00677	1.95577	2.0963	2.33091	2.23888	2.30777	2.02586	1.9926	2.07641	2.00812	1.96317	1.91258	2.07802	2.07093	2.01138	2.09632	1.98281	2.11176	2.01106	2.18924	2.10644	2.11405	2.76136	3.22457	2.78297	2.83462	2.80136	3.02618	2.71719	2.8176	2.75961	3.11653	3.15296	3.06342	2.79264	2.74333	2.84638	2.79477	2.62536	2.73696	2.68142	2.82756	2.88852	2.82189	2.69431	2.64819	2.7636	2.78691	2.91027	2.81171	2.74709	2.67458	2.8524	2.88959	2.80117	2.92513	2.76363	3.69328	3.62289	4.05522	3.63074	3.71843	3.65811	3.4961	3.7413	3.48426	3.58324	3.52669	3.69613	3.48323	3.62775	3.54665	3.71242	3.81742	3.71966	3.57562	3.50503	3.6526	4.73705	4.54129	4.53556	4.8297	4.51174	4.65388	4.56695	5.8806	0.719894	0.713782	0.705919	0.710902	0.724765	0.712635	0.713639	0.0292343	0.0273965	0.0251797	0.0265658	0.0307785	0.027063	0.0273547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.456176	-0.297073	-1.03516	2.6124	-0.911334	-0.783328	-0.11966	-0.591676	0.0292343	0.0273965	0.0251797	0.0265658	0.0307785	0.027063	0.0273547	0.08305476	0.1057946	0.1133263	0.5022162	0.0886176	-0.6568	1.45408	0.679578	-1.20447	-0.198093	0.0322408	-0.404595
620	-389.249	-364.4916	-24.75747	0.587042	0.539343	0.483099	0.518098	0.627869	0.530792	0.538269	1.58915	1.50001	1.41118	1.31447	1.25543	1.30695	1.7687	1.69027	1.58141	1.37347	1.51383	1.38068	1.45127	1.32756	1.55039	1.36994	1.27507	1.33663	1.39916	1.41195	1.46061	2.24772	2.02902	2.03193	1.96302	2.52087	2.41897	2.33382	2.15519	2.09333	2.09816	2.23044	2.23167	2.11325	2.05596	1.97174	2.02793	2.40294	2.29004	2.28876	2.10875	2.07234	2.08392	1.98715	2.02893	1.94535	2.02051	2.21569	2.12554	2.13755	2.08228	2.15474	2.03349	2.11659	2.0864	2.19471	2.76067	3.20897	2.91374	2.89991	2.82988	2.97102	2.77044	2.7949	2.70588	3.17377	3.14815	3.03736	2.91151	2.82893	2.85501	2.80461	2.70625	2.73983	2.65283	2.96599	2.95895	2.86406	2.8425	2.76245	2.79854	2.84258	2.8834	2.76454	2.79172	2.69157	2.77512	3.00352	2.89204	2.93303	2.84247	3.7346	3.5883	4.0144	3.73043	3.7442	3.6536	3.49807	3.78907	3.62492	3.64786	3.56017	3.66247	3.53205	3.59013	3.48387	3.81092	3.83693	3.71899	3.68583	3.58722	3.64725	4.71232	4.57028	4.47347	4.80048	4.5912	4.64663	4.53599	5.79344	2.56534	2.3569	2.11112	2.26406	2.74375	2.31953	2.3522	0.0379125	0.0351672	0.0318945	0.0339357	0.0402399	0.0346721	0.0351051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.419453	-0.219396	-0.647037	2.64788	-1.05506	-1.40132	-1.1895	0.765362	0.0379125	0.0351672	0.0318945	0.0339357	0.0402399	0.0346721	0.0351051	0.06907359	0.2301748	0.03190496	0.5446413	-1.62281	-1.29159	0.20138	0.493542	0.273125	-0.193634	0.961646	0.0552255
630	-395.7772	-366.6371	-29.14015	0.443676	0.47627	0.522228	0.492552	0.419435	0.48268	0.477064	1.55627	1.53703	1.49127	1.13503	1.15205	1.36129	1.69064	1.65683	1.59316	1.13648	1.43269	1.3135	1.59069	1.27769	1.4002	1.17058	1.13583	1.36172	1.3794	1.14799	1.45781	2.28534	1.80157	1.94789	1.9479	2.4421	2.392	2.34859	1.79797	1.81015	1.96359	2.12075	2.2777	2.17579	1.87093	1.84958	2.07608	2.22189	2.12836	2.28412	1.86643	1.82368	1.98637	1.93894	1.81307	1.79016	2.04906	1.85026	1.81473	1.98149	1.80852	1.98814	1.897	2.18479	2.0392	1.96225	2.63221	3.1986	2.52654	2.65401	2.6513	2.98654	2.53437	2.71693	2.68339	2.98893	3.10008	3.00771	2.55798	2.53694	2.72547	2.65885	2.41816	2.61053	2.57891	2.56863	2.71046	2.66103	2.4328	2.41503	2.61476	2.60414	2.82471	2.73086	2.57736	2.52532	2.80722	2.66903	2.59116	2.81439	2.57035	3.47013	3.46927	3.98483	3.34894	3.52187	3.48415	3.30412	3.51988	3.16158	3.34415	3.31087	3.5482	3.24398	3.48292	3.41679	3.43911	3.64192	3.54696	3.2908	3.24103	3.48638	4.48663	4.2288	4.30815	4.59633	4.14982	4.39105	4.3172	5.52251	0.274943	0.295141	0.323621	0.305231	0.259921	0.299113	0.295633	0.00236844	0.00285345	0.00363508	0.003117	0.00204296	0.00295548	0.00286598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.615125	-1.36306	-0.662441	2.26907	2.61491	-2.63237	0.995005	1.33953	0.00236844	0.00285345	0.00363508	0.003117	0.00204296	0.00295548	0.00286598	0.0779998	0.1525902	0.0009448773	0.4723944	-0.216279	0.964571	-0.0310469	0.888227	0.262296	0.41948	-1.02339	-0.178696
640	-389.6137	-368.8529	-20.76076	0.513595	0.53308	0.559507	0.542576	0.49867	0.536837	0.533547	2.18381	2.09808	1.98217	1.42823	1.41966	1.73644	2.47733	2.38366	2.22261	1.45979	1.96352	1.71836	2.14663	1.63609	1.93521	1.51049	1.40932	1.75535	1.8213	1.499	1.96912	3.12052	2.3124	2.51495	2.47655	3.50623	3.36858	3.25762	2.37405	2.35693	2.57142	2.88198	3.09997	2.8869	2.42613	2.34933	2.69464	3.1221	2.92374	3.13913	2.44652	2.36972	2.60065	2.479	2.32992	2.25091	2.65294	2.4843	2.38324	2.62085	2.35043	2.64994	2.45215	2.90161	2.68256	2.63289	3.43119	4.49523	3.36938	3.53701	3.49392	4.05794	3.30498	3.57118	3.47375	4.181	4.31874	4.12309	3.41415	3.33826	3.61446	3.49572	3.10522	3.3899	3.29619	3.46088	3.65305	3.52886	3.19869	3.12877	3.426	3.44614	3.77675	3.57564	3.37861	3.24867	3.68926	3.6263	3.45226	3.7873	3.39451	4.69234	4.61309	5.59109	4.52486	4.77257	4.66801	4.32838	4.79635	4.20003	4.4661	4.36947	4.7691	4.26904	4.63438	4.4805	4.70067	4.99872	4.79609	4.41869	4.29267	4.66886	6.20076	5.75398	5.81656	6.40936	5.66083	6.02909	5.86158	7.77116	5.45496	5.66191	5.94259	5.76276	5.29643	5.70181	5.66686	0.00627581	0.00614335	0.00597538	0.00608151	0.00638282	0.00611868	0.00614027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.59071	0.63472	-0.0184764	1.39169	-0.299431	-0.46288	0.522625	1.39173	0.00627581	0.00614335	0.00597538	0.00608151	0.00638282	0.00611868	0.00614027	0.1430109	0.1656706	0.01756243	0.5307983	-0.331022	0.136628	-0.386293	-0.259714	-1.58681	0.526357	1.37007	0.425976
650	-392.5902	-366.5151	-26.07512	0.523904	0.561409	0.61419	0.580122	0.495934	0.568777	0.562323	1.26896	1.32921	1.37736	1.38583	1.43196	1.42399	1.18639	1.22912	1.29201	1.34527	1.29244	1.35798	1.37229	1.39039	1.2655	1.3453	1.41455	1.40243	1.35838	1.31648	1.3321	1.98744	2.03215	2.06295	2.11044	1.84191	1.90316	1.94832	1.94522	1.98998	2.02424	1.95787	1.99685	2.05243	2.02906	2.08704	2.09071	1.87061	1.92335	1.96454	1.99677	2.00468	2.03461	2.09077	2.04136	2.09694	2.09223	1.91411	1.96759	2.00042	2.0076	1.98116	2.04587	2.05215	2.03901	1.95344	2.74601	2.57504	2.61463	2.65879	2.70504	2.68094	2.71817	2.7424	2.79677	2.54593	2.59366	2.64499	2.62845	2.68112	2.70781	2.7212	2.74266	2.76136	2.81447	2.58834	2.63174	2.68325	2.65236	2.70384	2.72542	2.67914	2.70441	2.76323	2.71418	2.77399	2.77538	2.58826	2.64539	2.67274	2.68318	3.38724	3.48764	3.3191	3.36162	3.39638	3.44921	3.51699	3.36197	3.39403	3.42495	3.47695	3.45253	3.4785	3.49221	3.55069	3.32527	3.36022	3.41664	3.38501	3.44237	3.45833	4.22201	4.26157	4.34805	4.1867	4.22893	4.25046	4.30931	5.24809	1.76806	1.89463	2.07275	1.95778	1.67366	1.9195	1.89772	0.0713687	0.0639063	0.0553621	0.0606455	0.0779025	0.062589	0.0637405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226391	-1.27096	-0.903137	0.503594	-1.55018	0.127471	0.970492	-1.01413	0.0713687	0.0639063	0.0553621	0.0606455	0.0779025	0.062589	0.0637405	0.04686208	0.3020908	0.5804227	0.5569485	1.77356	-1.74516	-0.764798	-0.301646	0.217445	-2.28253	0.690686	-0.211667
660	-401.3398	-368.9502	-32.38955	0.590765	0.659819	0.761756	0.695331	0.541166	0.673719	0.661537	2.1663	2.14522	2.07264	1.48004	1.5291	1.8641	2.43574	2.36704	2.25064	1.4652	1.93958	1.75322	2.25551	1.70853	1.87711	1.51537	1.49436	1.85542	1.86588	1.46886	1.99572	3.17506	2.34382	2.60389	2.62645	3.45801	3.36685	3.28916	2.2956	2.33764	2.61362	2.85936	3.16409	2.99083	2.45972	2.45445	2.82788	3.02378	2.86236	3.17213	2.44126	2.36633	2.6547	2.60306	2.37313	2.36213	2.78809	2.36564	2.33469	2.63369	2.35356	2.63722	2.51095	3.00696	2.7457	2.58625	3.49059	4.4785	3.24205	3.48575	3.50339	4.09743	3.31915	3.63656	3.60742	4.05887	4.29196	4.12634	3.31568	3.30871	3.64017	3.52577	3.15002	3.4729	3.44421	3.30216	3.57374	3.51164	3.13207	3.12847	3.46719	3.416	3.81119	3.67047	3.3935	3.33514	3.81	3.48953	3.38084	3.78388	3.37314	4.53568	4.59688	5.4755	4.33017	4.6444	4.60714	4.34459	4.61535	4.05236	4.36981	4.33829	4.7169	4.2276	4.63165	4.54549	4.46763	4.8463	4.6998	4.26358	4.20886	4.62807	5.86405	5.46336	5.6401	6.04376	5.32196	5.73825	5.64004	7.10467	0.0999047	0.111582	0.128821	0.117588	0.0915169	0.113933	0.111873	0.0645042	0.0685703	0.0742398	0.0705872	0.0614504	0.0693654	0.068669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.820651	3.2514	-1.30247	0.0173199	0.858037	-0.517918	1.55167	-0.505874	0.0645042	0.0685703	0.0742398	0.0705872	0.0614504	0.0693654	0.068669	0.0898863	0.3490833	1.02691	0.6514593	-0.290878	1.40781	-0.581182	-0.958762	-0.494104	-2.3248	-2.35714	-0.00621867
670	-389.677	-367.8462	-21.83078	0.733966	0.70211	0.662767	0.68749	0.760287	0.69626	0.701377	1.98092	1.92864	1.87965	1.84226	1.80283	1.82632	2.07197	2.02946	1.97088	1.88019	1.94812	1.87683	1.89395	1.84563	1.97266	1.87805	1.81636	1.84497	1.88299	1.9051	1.91361	2.89428	2.80448	2.79374	2.75013	3.0408	2.98501	2.93902	2.88578	2.84556	2.83351	2.90129	2.88524	2.824	2.81421	2.7607	2.7807	2.99469	2.93664	2.91838	2.8464	2.83022	2.82275	2.76612	2.79933	2.74746	2.777	2.91868	2.86535	2.85626	2.83239	2.86701	2.79897	2.82515	2.81997	2.89293	3.78423	3.99814	3.89291	3.86966	3.8262	3.87781	3.79677	3.79647	3.7431	4.00089	3.97217	3.91572	3.88396	3.83316	3.83198	3.80873	3.76316	3.76916	3.71725	3.92049	3.89952	3.84622	3.84889	3.79963	3.80499	3.8372	3.8407	3.77678	3.8049	3.74567	3.77481	3.93055	3.86926	3.87162	3.83574	4.99477	4.89968	5.10691	5.00147	4.99199	4.93886	4.85595	5.0222	4.95046	4.94674	4.89505	4.93851	4.88155	4.89722	4.83684	5.0428	5.03612	4.97387	4.97427	4.91636	4.93141	6.32619	6.26129	6.1896	6.3688	6.27944	6.29011	6.22806	7.95536	0.580033	0.554858	0.523767	0.543305	0.600834	0.550235	0.554279	0.0993637	0.105936	0.11513	0.109203	0.0944409	0.107223	0.106096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.136593	0.130393	-0.460982	-0.477614	0.898982	-0.531121	-0.622834	1.4253	0.0993637	0.105936	0.11513	0.109203	0.0944409	0.107223	0.106096	0.1051106	0.3066241	0.8057005	0.7057158	-0.955907	-0.0446957	-1.23731	-1.18112	-1.37007	-0.775747	-0.13771	-0.289316
680	-386.4152	-366.6353	-19.77986	0.522274	0.509555	0.49349	0.503633	0.532579	0.507192	0.50926	1.75353	1.73989	1.73053	1.77429	1.76348	1.73265	1.77103	1.76017	1.74762	1.78214	1.75634	1.75174	1.72426	1.74947	1.76736	1.7746	1.7692	1.73724	1.74456	1.78514	1.7437	2.61197	2.64539	2.62327	2.61319	2.64236	2.62925	2.61914	2.6634	2.65258	2.63105	2.63076	2.61024	2.60323	2.63994	2.63228	2.60313	2.64732	2.63956	2.61961	2.6494	2.64844	2.62577	2.61835	2.64665	2.6385	2.60722	2.66513	2.65696	2.63488	2.65586	2.63723	2.63218	2.60257	2.61883	2.64801	3.55905	3.56102	3.5955	3.57653	3.5663	3.54593	3.57744	3.55319	3.54514	3.58032	3.56241	3.55429	3.59441	3.58584	3.56201	3.56255	3.588	3.56228	3.55389	3.59847	3.57912	3.57071	3.60512	3.59621	3.57091	3.5773	3.55272	3.54647	3.5755	3.56878	3.53822	3.59339	3.58662	3.56245	3.58531	4.69287	4.67422	4.67728	4.71227	4.69043	4.68217	4.68659	4.69599	4.72597	4.70291	4.69437	4.67474	4.7021	4.67461	4.66788	4.71234	4.69022	4.68346	4.71801	4.71087	4.68372	6.12706	6.14328	6.11991	6.12712	6.16042	6.13448	6.12802	8.10893	3.03297	2.95911	2.86581	2.92472	3.09281	2.94538	2.95739	0.0245069	0.0273842	0.0316338	0.0288644	0.0224415	0.0279635	0.0274558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192007	0.968228	-0.167351	0.193614	1.55816	0.0323167	-0.346032	-0.476836	0.0245069	0.0273842	0.0316338	0.0288644	0.0224415	0.0279635	0.0274558	0.1580804	0.150341	0.01291612	0.5110052	-0.476936	-1.02584	-1.13971	0.0638787	-0.16361	0.785413	-0.132879	1.21059
690	-386.0895	-364.7695	-21.32007	0.653789	0.632341	0.605517	0.622418	0.671319	0.628376	0.631845	1.49763	1.46498	1.43585	1.43283	1.40812	1.40872	1.55134	1.52506	1.48951	1.45527	1.48155	1.44256	1.44092	1.42534	1.49814	1.45178	1.41739	1.42025	1.44305	1.4695	1.45875	2.19906	2.16492	2.15077	2.12416	2.28682	2.25254	2.2247	2.21384	2.18874	2.17409	2.21002	2.19366	2.15903	2.16792	2.13702	2.13632	2.26463	2.23141	2.21409	2.18792	2.17958	2.16692	2.13451	2.16265	2.13243	2.13594	2.23172	2.20078	2.18746	2.18301	2.19456	2.15709	2.15938	2.16298	2.21177	2.89312	3.00516	2.9635	2.94396	2.91739	2.93705	2.90678	2.89727	2.86633	3.01411	2.99211	2.95958	2.95836	2.92859	2.91873	2.90729	2.8932	2.88644	2.85613	2.97906	2.96057	2.92955	2.9441	2.91499	2.908	2.92793	2.92024	2.88449	2.91028	2.87677	2.88028	2.98235	2.94781	2.93965	2.92969	3.73838	3.68205	3.79098	3.7494	3.73595	3.70509	3.66389	3.75391	3.72798	3.71707	3.68684	3.70258	3.68329	3.68089	3.6468	3.77105	3.75895	3.7239	3.73733	3.70438	3.70174	4.6098	4.58209	4.53623	4.6321	4.59823	4.59374	4.55889	5.59208	1.21072	1.171	1.12132	1.15262	1.24318	1.16366	1.17008	0.0456127	0.0466408	0.0480116	0.0471364	0.0448133	0.0468373	0.0466653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158818	-1.25431	-0.35486	-0.241851	0.312863	-0.092073	-0.46819	0.109798	0.0456127	0.0466408	0.0480116	0.0471364	0.0448133	0.0468373	0.0466653	0.04002874	0.1671875	0.01604228	0.6347788	-0.943961	-0.91203	-1.22364	-0.156576	-0.35775	1.39141	-1.32313	1.5291
